39637.333726851900000000000000000000,1.1792,30.1741,1.1630,27.7584,1.1758,29.6733,1.1776,29.9388
39637.354560185200000000000000000000,1.1670,28.3619,1.1553,26.5836,1.1628,27.7281,1.1646,28.0003
39637.375393518500000000000000000000,1.1588,27.1197,1.1500,25.7650,1.1553,26.5836,1.1573,26.8904
39637.396226967600000000000000000000,1.1534,26.2911,1.1421,24.5298,1.1496,25.7029,1.1507,25.8782
39637.417060358800000000000000000000,1.1484,25.5163,1.1363,23.6117,1.1454,25.0480,1.1473,25.3449
39637.437893750000000000000000000000,1.1416,24.4511,1.1362,23.5958,1.1417,24.4668,1.1433,24.7186
39637.458727141200000000000000000000,1.1403,24.2459,1.1316,22.8609,1.1394,24.1036,1.1415,24.4353
39637.479560532400000000000000000000,1.1389,24.0245,1.1306,22.7003,1.1363,23.6117,1.1379,23.8660
39637.500393923600000000000000000000,1.1380,23.8818,1.1338,23.2131,1.1370,23.7230,1.1386,23.9769
39637.521227314800000000000000000000,1.1344,23.3089,1.1304,22.6682,1.1352,23.4365,1.1397,24.1511
39637.542060706000000000000000000000,1.1340,23.2450,1.1268,22.0878,1.1330,23.0852,1.1341,23.2610
39637.562894097200000000000000000000,1.1335,23.1651,1.1264,22.0231,1.1299,22.5878,1.1319,22.9090
39637.583727488400000000000000000000,1.1319,22.9090,1.1268,22.0878,1.1309,22.7485,1.1332,23.1172
39637.604560879600000000000000000000,1.1372,23.7548,1.1308,22.7324,1.1345,23.3249,1.1387,23.9928
39637.625394270800000000000000000000,1.1393,24.0878,1.1336,23.1811,1.1368,23.6913,1.1400,24.1985
39637.646227662000000000000000000000,1.1409,24.3407,1.1351,23.4206,1.1391,24.0561,1.1422,24.5456
39637.667061053200000000000000000000,1.1432,24.7029,1.1365,23.6436,1.1414,24.4195,1.1452,25.0167
39637.687894444400000000000000000000,1.1439,24.8128,1.1386,23.9769,1.1426,24.6086,1.1453,25.0323
39637.708726851900000000000000000000,1.1453,25.0323,1.1399,24.1827,1.1438,24.7971,1.1498,25.7340
39638.354166666700000000000000000000,1.1422,24.5456,1.1321,22.9410,1.1383,23.9294,1.1441,24.8442
39638.375000000000000000000000000000,1.1383,23.9294,1.1301,22.6199,1.1360,23.5640,1.1427,24.6243
39638.395833391200000000000000000000,1.1381,23.8977,1.1278,22.2493,1.1348,23.3728,1.1410,24.3565
39638.416666782400000000000000000000,1.1368,23.6913,1.1275,22.2009,1.1358,23.5321,1.1394,24.1036
39638.437500173600000000000000000000,1.1360,23.5640,1.1286,22.3784,1.1350,23.4047,1.1358,23.5321
39638.458333564800000000000000000000,1.1357,23.5162,1.1296,22.5395,1.1343,23.2930,1.1391,24.0561
39638.479166956000000000000000000000,1.1332,23.1172,1.1313,22.8127,1.1330,23.0852,1.1361,23.5799
39638.500000347200000000000000000000,1.1333,23.1332,1.1270,22.1201,1.1308,22.7324,1.1357,23.5162
39638.520833738400000000000000000000,1.1335,23.1651,1.1255,21.8773,1.1315,22.8448,1.1359,23.5481
39638.541667129600000000000000000000,1.1330,23.0852,1.1248,21.7638,1.1307,22.7164,1.1355,23.4844
39638.562500520800000000000000000000,1.1325,23.0051,1.1252,21.8287,1.1307,22.7164,1.1350,23.4047
39638.583333912000000000000000000000,1.1322,22.9571,1.1235,21.5527,1.1300,22.6039,1.1344,23.3089
39638.604167303200000000000000000000,1.1316,22.8609,1.1245,21.7151,1.1292,22.4751,1.1328,23.0531
39638.625000694400000000000000000000,1.1275,22.2009,1.1230,21.4713,1.1272,22.1524,1.1303,22.6521
39638.645834085600000000000000000000,1.1293,22.4912,1.1248,21.7638,1.1275,22.2009,1.1301,22.6199
39639.333333333300000000000000000000,1.1303,22.6521,1.1296,22.5395,1.1296,22.5395,1.1391,24.0561
39639.374999884300000000000000000000,1.1395,24.1195,1.1303,22.6521,1.1366,23.6595,1.1443,24.8756
39639.395833159700000000000000000000,1.1429,24.6557,1.1380,23.8818,1.1418,24.4826,1.1485,25.5319
39639.416666435200000000000000000000,1.1473,25.3449,1.1419,24.4983,1.1463,25.1887,1.1543,26.4298
39639.437499710600000000000000000000,1.1498,25.7340,1.1455,25.0636,1.1481,25.4696,1.1556,26.6297
39639.458332986100000000000000000000,1.1530,26.2294,1.1479,25.4384,1.1508,25.8891,1.1549,26.5221
39639.479166261600000000000000000000,1.1543,26.4298,1.1496,25.7029,1.1525,26.1521,1.1563,26.7442
39639.499999537000000000000000000000,1.1569,26.8270,1.1509,25.9046,1.1555,26.6143,1.1591,27.1655
39639.520832812500000000000000000000,1.1608,27.4245,1.1535,26.3065,1.1566,26.7831,1.1611,27.4701
39639.541666088000000000000000000000,1.1620,27.6068,1.1549,26.5221,1.1606,27.3940,1.1624,27.6674
39639.562499363400000000000000000000,1.1638,27.8794,1.1569,26.8291,1.1619,27.5916,1.1657,28.1662
39639.583332638900000000000000000000,1.1657,28.1662,1.1580,27.0036,1.1642,27.9399,1.1669,28.3468
39639.607638888900000000000000000000,1.1661,28.2265,1.1577,26.9516,1.1637,27.8643,1.1677,28.4670
39639.624999189800000000000000000000,1.1654,28.1210,1.1578,26.9669,1.1627,27.7129,1.1665,28.2867
39639.645832465300000000000000000000,1.1634,27.8189,1.1554,26.5990,1.1610,27.4549,1.1666,28.3017
39639.666665740700000000000000000000,1.1619,27.5916,1.1556,26.6297,1.1598,27.2722,1.1639,27.8945
39639.687499016200000000000000000000,1.1608,27.4245,1.1558,26.6604,1.1585,27.0739,1.1637,27.8643
